ITEM,DATE,UNITS,PRICE
PL TWIST PRETZELS 15 OZ (1111009507),1/20/2010,70,1.24
PL TWIST PRETZELS 15 OZ (1111009507),1/27/2010,81,1.23
PL TWIST PRETZELS 15 OZ (1111009507),2/3/2010,54,1.25
PL TWIST PRETZELS 15 OZ (1111009507),2/10/2010,63,1.49
PL TWIST PRETZELS 15 OZ (1111009507),2/17/2010,69,1.48
PL TWIST PRETZELS 15 OZ (1111009507),2/24/2010,53,1.49
PL TWIST PRETZELS 15 OZ (1111009507),3/3/2010,73,1.49
PL TWIST PRETZELS 15 OZ (1111009507),3/10/2010,72,1.45
PL TWIST PRETZELS 15 OZ (1111009507),3/17/2010,24,1.45
PL TWIST PRETZELS 15 OZ (1111009507),3/24/2010,59,1.46
PL TWIST PRETZELS 15 OZ (1111009507),3/31/2010,75,1.46
PL TWIST PRETZELS 15 OZ (1111009507),4/7/2010,63,1.48
PL TWIST PRETZELS 15 OZ (1111009507),4/14/2010,70,1.48
PL TWIST PRETZELS 15 OZ (1111009507),4/21/2010,60,1.47
PL TWIST PRETZELS 15 OZ (1111009507),4/28/2010,71,1.47
PL TWIST PRETZELS 15 OZ (1111009507),5/5/2010,92,1.48
PL TWIST PRETZELS 15 OZ (1111009507),5/12/2010,80,1.44
PL TWIST PRETZELS 15 OZ (1111009507),5/19/2010,93,1.49
PL TWIST PRETZELS 15 OZ (1111009507),5/26/2010,74,1.49
PL TWIST PRETZELS 15 OZ (1111009507),6/2/2010,91,1.5
PL TWIST PRETZELS 15 OZ (1111009507),6/9/2010,92,1.46
PL TWIST PRETZELS 15 OZ (1111009507),6/16/2010,66,1.49
PL TWIST PRETZELS 15 OZ (1111009507),6/23/2010,68,1.48
PL TWIST PRETZELS 15 OZ (1111009507),6/30/2010,76,1.49
PL TWIST PRETZELS 15 OZ (1111009507),7/7/2010,79,1.46
PL TWIST PRETZELS 15 OZ (1111009507),7/14/2010,99,1.49
PL TWIST PRETZELS 15 OZ (1111009507),7/21/2010,84,1.48
PL TWIST PRETZELS 15 OZ (1111009507),7/28/2010,83,1.49
PL TWIST PRETZELS 15 OZ (1111009507),8/4/2010,59,1.49
PL TWIST PRETZELS 15 OZ (1111009507),8/11/2010,89,1.49
PL TWIST PRETZELS 15 OZ (1111009507),8/18/2010,75,1.47
PL TWIST PRETZELS 15 OZ (1111009507),8/25/2010,83,1.44
PL TWIST PRETZELS 15 OZ (1111009507),9/1/2010,76,1.49
PL TWIST PRETZELS 15 OZ (1111009507),9/8/2010,62,1.48
PL TWIST PRETZELS 15 OZ (1111009507),9/15/2010,81,1.45
PL TWIST PRETZELS 15 OZ (1111009507),9/22/2010,58,1.47
PL TWIST PRETZELS 15 OZ (1111009507),9/29/2010,73,1.47
PL TWIST PRETZELS 15 OZ (1111009507),10/6/2010,64,1.48
PL TWIST PRETZELS 15 OZ (1111009507),10/13/2010,68,1.48
PL TWIST PRETZELS 15 OZ (1111009507),10/20/2010,63,1.46
PL TWIST PRETZELS 15 OZ (1111009507),10/27/2010,74,1.49
PL TWIST PRETZELS 15 OZ (1111009507),11/3/2010,65,1.48
PL TWIST PRETZELS 15 OZ (1111009507),11/10/2010,78,1.48
PL TWIST PRETZELS 15 OZ (1111009507),11/17/2010,77,1.49
PL TWIST PRETZELS 15 OZ (1111009507),11/24/2010,63,1.5
PL TWIST PRETZELS 15 OZ (1111009507),12/1/2010,76,1.55
PL TWIST PRETZELS 15 OZ (1111009507),12/8/2010,55,1.54
PL TWIST PRETZELS 15 OZ (1111009507),12/15/2010,85,1.51
PL TWIST PRETZELS 15 OZ (1111009507),12/22/2010,79,1.51
PL TWIST PRETZELS 15 OZ (1111009507),12/29/2010,66,1.54
PL TWIST PRETZELS 15 OZ (1111009507),1/5/2011,70,1.5
PL TWIST PRETZELS 15 OZ (1111009507),1/12/2011,81,1.52
PL TWIST PRETZELS 15 OZ (1111009507),1/19/2011,78,1.48
PL TWIST PRETZELS 15 OZ (1111009507),1/26/2011,55,1.51
PL TWIST PRETZELS 15 OZ (1111009507),2/2/2011,36,1.48
PL TWIST PRETZELS 15 OZ (1111009507),2/9/2011,63,1.47
PL TWIST PRETZELS 15 OZ (1111009507),2/16/2011,73,1.51
PL TWIST PRETZELS 15 OZ (1111009507),2/23/2011,11,1.53
PL TWIST PRETZELS 15 OZ (1111009507),3/2/2011,17,1.53
PL TWIST PRETZELS 15 OZ (1111009507),3/9/2011,46,1.52
PL TWIST PRETZELS 15 OZ (1111009507),3/16/2011,45,1.53
PL TWIST PRETZELS 15 OZ (1111009507),3/23/2011,50,1.53
PL TWIST PRETZELS 15 OZ (1111009507),3/30/2011,49,1.45
PL TWIST PRETZELS 15 OZ (1111009507),4/6/2011,42,1.54
PL TWIST PRETZELS 15 OZ (1111009507),4/13/2011,53,1.55
PL TWIST PRETZELS 15 OZ (1111009507),4/20/2011,44,1.54
PL TWIST PRETZELS 15 OZ (1111009507),4/27/2011,51,1.55
PL TWIST PRETZELS 15 OZ (1111009507),5/4/2011,53,1.54
PL TWIST PRETZELS 15 OZ (1111009507),5/11/2011,48,1.54
PL TWIST PRETZELS 15 OZ (1111009507),5/18/2011,32,1.54
PL TWIST PRETZELS 15 OZ (1111009507),5/25/2011,46,1.54
PL TWIST PRETZELS 15 OZ (1111009507),6/1/2011,69,1.54
PL TWIST PRETZELS 15 OZ (1111009507),6/8/2011,58,1.53
PL TWIST PRETZELS 15 OZ (1111009507),6/15/2011,65,1.52
PL TWIST PRETZELS 15 OZ (1111009507),6/22/2011,39,1.54
PL TWIST PRETZELS 15 OZ (1111009507),6/29/2011,42,1.55
PL TWIST PRETZELS 15 OZ (1111009507),7/6/2011,53,1.54
PL TWIST PRETZELS 15 OZ (1111009507),7/13/2011,46,1.55
PL TWIST PRETZELS 15 OZ (1111009507),7/20/2011,47,1.53
PL TWIST PRETZELS 15 OZ (1111009507),7/27/2011,52,1.54
PL TWIST PRETZELS 15 OZ (1111009507),8/3/2011,46,1.54
PL TWIST PRETZELS 15 OZ (1111009507),8/10/2011,19,1.54
PL TWIST PRETZELS 15 OZ (1111009507),8/17/2011,56,1.54
PL TWIST PRETZELS 15 OZ (1111009507),8/24/2011,56,1.59
PL TWIST PRETZELS 15 OZ (1111009507),8/31/2011,47,1.58
PL TWIST PRETZELS 15 OZ (1111009507),9/7/2011,62,1.54
PL TWIST PRETZELS 15 OZ (1111009507),9/14/2011,59,1.54
PL TWIST PRETZELS 15 OZ (1111009507),9/21/2011,47,1.55
PL TWIST PRETZELS 15 OZ (1111009507),9/28/2011,44,1.54
PL TWIST PRETZELS 15 OZ (1111009507),10/5/2011,50,1.54
PL TWIST PRETZELS 15 OZ (1111009507),10/12/2011,54,1.54
PL TWIST PRETZELS 15 OZ (1111009507),10/19/2011,36,1.6
PL TWIST PRETZELS 15 OZ (1111009507),10/26/2011,38,1.63
PL TWIST PRETZELS 15 OZ (1111009507),11/2/2011,31,1.59
PL TWIST PRETZELS 15 OZ (1111009507),11/9/2011,24,1.63
PL TWIST PRETZELS 15 OZ (1111009507),11/16/2011,22,1.62
PL TWIST PRETZELS 15 OZ (1111009507),11/23/2011,25,1.63
PL TWIST PRETZELS 15 OZ (1111009507),11/30/2011,24,1.61
PL TWIST PRETZELS 15 OZ (1111009507),12/7/2011,35,1.63
PL TWIST PRETZELS 15 OZ (1111009507),12/14/2011,36,1.61
PL TWIST PRETZELS 15 OZ (1111009507),12/21/2011,24,1.61
PL TWIST PRETZELS 15 OZ (1111009507),12/28/2011,36,1.63
PL TWIST PRETZELS 15 OZ (1111009507),1/4/2012,38,1.57
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),1/14/2009,9,3.46
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),1/21/2009,4,3.5
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),1/28/2009,5,3.43
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),2/4/2009,7,3.45
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),2/11/2009,2,4.04
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),2/18/2009,1,4.49
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),2/25/2009,5,4.49
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/11/2009,8,3.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/18/2009,10,3.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/25/2009,5,3.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/1/2009,8,3.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/8/2009,4,4.27
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/15/2009,8,4.43
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/22/2009,2,4.49
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/29/2009,3,4.49
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),5/6/2009,4,4.49
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),5/13/2009,3,4.49
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),5/20/2009,2,4.49
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),5/27/2009,1,4.49
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/3/2009,4,3.42
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/10/2009,8,3.02
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/17/2009,5,3
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/24/2009,10,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/1/2009,6,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/8/2009,7,3.02
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/15/2009,12,3.01
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/22/2009,10,3.01
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/29/2009,5,3
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/5/2009,8,3
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/12/2009,7,2.96
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/19/2009,11,3.01
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/26/2009,3,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/2/2009,6,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/9/2009,7,3.02
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/16/2009,4,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/23/2009,10,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/30/2009,7,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),10/7/2009,7,3.02
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),10/14/2009,4,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),10/21/2009,11,3
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),10/28/2009,4,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/4/2009,5,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/11/2009,10,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/18/2009,7,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/25/2009,4,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/2/2009,6,3.01
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/9/2009,13,3.04
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/16/2009,16,3.02
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/23/2009,12,3.01
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/30/2009,2,2.91
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),1/6/2010,10,3.03
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),1/13/2010,8,3.02
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),1/20/2010,2,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),1/27/2010,5,3
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),2/3/2010,7,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),2/10/2010,8,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),2/17/2010,7,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),2/24/2010,13,3.04
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/3/2010,6,3.01
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/10/2010,9,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/17/2010,4,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/24/2010,13,2.97
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/31/2010,9,2.92
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/7/2010,6,2.94
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/14/2010,10,2.96
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/21/2010,14,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/28/2010,7,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),5/5/2010,3,2.89
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),5/12/2010,9,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),5/19/2010,12,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),5/26/2010,16,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/2/2010,14,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/9/2010,8,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/16/2010,8,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/23/2010,6,2.77
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/30/2010,2,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/7/2010,7,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/14/2010,6,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/21/2010,4,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/28/2010,10,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/4/2010,6,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/11/2010,4,3.09
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/18/2010,6,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/25/2010,8,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/1/2010,13,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/8/2010,13,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/15/2010,6,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/22/2010,9,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/29/2010,6,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),10/6/2010,10,3.14
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),10/13/2010,6,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),10/20/2010,9,3.13
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),10/27/2010,8,3.13
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/3/2010,10,3.14
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/10/2010,14,3.15
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/17/2010,8,3.13
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/24/2010,8,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/1/2010,6,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/8/2010,9,3.06
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/15/2010,7,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/22/2010,2,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),1/5/2011,3,2.97
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),1/12/2011,13,2.94
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),1/19/2011,15,2.97
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),1/26/2011,14,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),2/2/2011,7,2.95
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),2/9/2011,8,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),2/16/2011,8,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),2/23/2011,8,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/2/2011,9,3.13
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/9/2011,14,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/16/2011,2,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/23/2011,10,3.14
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),3/30/2011,7,3.08
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/6/2011,8,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/13/2011,6,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/20/2011,10,3.14
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),4/27/2011,9,3.17
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),5/4/2011,12,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),5/11/2011,2,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),5/18/2011,5,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),5/25/2011,8,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/1/2011,12,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/8/2011,5,3.19
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/15/2011,5,3.19
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/22/2011,8,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),6/29/2011,5,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/6/2011,12,3.29
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/13/2011,10,3.26
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/20/2011,10,3.22
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),7/27/2011,6,3.29
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/3/2011,7,3.29
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/10/2011,9,3.23
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/17/2011,15,3.27
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/24/2011,11,3.29
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),8/31/2011,12,3.14
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/7/2011,2,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/14/2011,3,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/21/2011,11,2.92
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),9/28/2011,14,2.97
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),10/5/2011,7,2.95
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),10/12/2011,11,2.96
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),10/19/2011,5,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),10/26/2011,10,2.99
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/2/2011,16,2.8
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/9/2011,1,2.83
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/16/2011,4,2.93
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/23/2011,10,2.89
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),11/30/2011,6,2.82
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/7/2011,12,2.87
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/14/2011,7,2.92
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/21/2011,19,2.92
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),12/28/2011,8,2.87
PL BL MINT ANTSPTC RINSE 1.5 LT (1111035398),1/4/2012,13,2.87
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),1/14/2009,12,2.59
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),1/21/2009,80,1.01
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),1/28/2009,42,0.99
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),2/4/2009,33,1.05
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),2/11/2009,20,0.96
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),2/18/2009,7,2.55
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),2/25/2009,4,2.59
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),3/4/2009,3,2.53
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),3/11/2009,5,2.59
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),3/18/2009,8,2.53
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),3/25/2009,10,2.59
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),4/1/2009,5,2.59
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),4/8/2009,3,2.59
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),4/15/2009,3,2.5
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),4/22/2009,57,0.99
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),4/29/2009,36,0.99
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),5/6/2009,41,0.99
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),5/13/2009,42,1
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),5/20/2009,11,2.52
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),5/27/2009,6,2.55
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),6/3/2009,9,1.67
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),6/10/2009,9,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),6/17/2009,23,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),6/24/2009,15,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),7/1/2009,11,1.55
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),7/8/2009,8,1.54
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),7/15/2009,17,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),7/22/2009,11,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),7/29/2009,15,1.56
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),8/5/2009,10,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),8/12/2009,10,1.56
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),8/19/2009,14,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),8/26/2009,14,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),9/2/2009,11,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),9/9/2009,19,1.56
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),9/16/2009,9,1.53
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),9/23/2009,16,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),9/30/2009,14,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),10/7/2009,11,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),10/14/2009,24,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),10/21/2009,22,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),10/28/2009,16,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),11/4/2009,11,1.54
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),11/11/2009,2,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),11/18/2009,11,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),11/25/2009,8,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),12/2/2009,11,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),12/9/2009,11,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),12/16/2009,19,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),12/23/2009,11,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),12/30/2009,14,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),1/6/2010,14,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),1/13/2010,15,1.55
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),1/20/2010,14,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),1/27/2010,14,1.56
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),2/3/2010,13,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),2/10/2010,8,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),2/17/2010,11,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),2/24/2010,13,1.51
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),3/3/2010,21,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),3/10/2010,17,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),3/17/2010,6,1.53
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),3/24/2010,14,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),3/31/2010,13,1.52
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),4/7/2010,15,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),4/14/2010,22,1.57
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),4/21/2010,17,1.56
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),4/28/2010,48,1
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),5/5/2010,38,0.99
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),5/12/2010,16,0.99
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),5/19/2010,14,0.98
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),5/26/2010,13,1.56
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),6/2/2010,20,1.56
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),6/9/2010,10,1.56
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),6/16/2010,13,1.58
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),6/23/2010,12,1.55
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),6/30/2010,21,0.97
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),7/7/2010,25,1.01
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),7/14/2010,14,1.01
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),7/21/2010,23,0.99
PL BL MINT ANTSPTC RINSE 500 ML (1111038078),7/28/2010,9,1.43
